SubscriptionID;CustomerID;ProductID;Pattern;StartDate;EndDate;NbrNewspapers;NbrStart;RenewalDate;PaymentType;PaymentStatus;PaymentDate;FormulaID;GrossFormulaPrice;NetFormulaPrice;NetNewspaperPrice;ProductDiscount;FormulaDiscount;TotalDiscount;TotalPrice;TotalCredit
103147;90947;8;1111110;01/01/2008;31/03/2008;76;10;03/03/2008;BT;Paid;19/12/2007;865;74;74;0.973684;0;0;0;74;0
103148;90947;8;1111110;30/09/2007;31/12/2007;77;25;01/12/2007;BT;Paid;27/09/2007;864;68;68;0.883117;0;0;0;68;0
103149;90947;8;1111110;02/07/2007;29/09/2007;76;25;;BT;Paid;13/06/2007;864;68;68;0.894737;0;0;0;68;0
103150;90947;8;1111110;02/04/2007;30/06/2007;74;25;;BT;Paid;14/03/2007;864;68;68;0.918919;0;0;0;68;0
103151;90947;8;1111110;02/01/2007;31/03/2007;77;25;;BT;Paid;21/12/2006;864;68;68;0.883117;0;0;0;68;0
1031711;679420;7;1111110;31/03/2010;12/04/2010;304;10;;BT;Not Paid;;9053;267;267;0.878289;0;0;0;0;0
103225;90987;8;1111110;01/04/2008;30/03/2009;304;10;02/03/2009;BT;Paid;27/03/2008;875;249;249;0.819079;0;0;0;249;0
103226;90987;8;1111110;02/04/2007;31/03/2008;303;25;03/03/2008;BT;Paid;27/03/2007;874;235;235;0.775578;0;0;0;235;0
103227;90987;8;1111110;01/04/2006;31/03/2007;303;15;;BT;Paid;05/04/2006;873;229;229;0.755776;0;0;0;229;0
103409;91087;8;1111110;01/01/2008;31/12/2008;304;10;21/11/2008;BT;Paid;18/12/2007;875;249;249;0.819079;0;0;0;249;0
103410;91087;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;02/01/2007;874;235;235;0.773026;0;0;0;235;0
103433;91106;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;12/12/2007;875;249;249;0.819079;0;0;0;249;0
103434;91106;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;13/12/2006;874;235;235;0.773026;0;0;0;235;0
103546;91165;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;21/12/2007;875;249;249;0.819079;0;0;0;249;0
103547;91165;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;12/12/2006;874;235;235;0.773026;0;0;0;235;0
1035879;98313;8;1111110;31/03/2010;29/09/2010;152;10;30/08/2010;BT;Paid;31/03/2010;8636;148;148;0.973684;0;0;0;148;0
1036036;78911;8;1111110;31/03/2010;29/09/2010;152;10;30/08/2010;BT;Paid;18/03/2010;8636;148;148;0.973684;0;0;0;148;0
1036044;79751;8;1111110;31/03/2010;22/07/2010;152;10;;BT;Paid;31/03/2010;8636;148;148;0.973684;0;0;0;148;0
1036049;79958;8;1111110;31/03/2010;29/09/2010;152;10;30/08/2010;BT;Paid;23/03/2010;8636;148;148;0.973684;0;0;0;148;0
1036124;306415;6;1111110;31/03/2010;29/09/2010;152;10;30/08/2010;BT;Paid;12/03/2010;8642;148;148;0.973684;0;0;0;148;0
103622;91191;8;1111110;01/01/2008;31/03/2008;76;10;03/03/2008;BT;Paid;14/01/2008;865;74;74;0.973684;0;0;0;74;0
103623;91191;8;1111110;30/09/2007;31/12/2007;77;25;01/12/2007;BT;Paid;20/09/2007;864;68;68;0.883117;0;0;0;68;0
103624;91191;8;1111110;02/07/2007;29/09/2007;76;25;;BT;Paid;25/06/2007;864;68;68;0.894737;0;0;0;68;0
103625;91191;8;1111110;02/04/2007;30/06/2007;74;25;;BT;Paid;27/03/2007;864;68;68;0.918919;0;0;0;68;0
103626;91191;8;1111110;02/01/2007;31/03/2007;77;25;;BT;Paid;22/12/2006;864;68;68;0.883117;0;0;0;68;0
1036464;294795;8;1111110;01/04/2010;30/09/2010;152;10;31/08/2010;BT;Paid;26/03/2010;8802;148;148;0.973684;0;0;0;148;0
1036746;11301;8;1111110;01/04/2010;02/07/2010;76;10;02/06/2010;BT;Paid;07/04/2010;8635;79;79;1.039474;0;0;0;79;0
103678;91226;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;13/12/2007;875;249;249;0.819079;0;0;0;249;0
103679;91226;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;13/12/2006;874;235;235;0.773026;0;0;0;235;0
1036931;83269;8;1111110;01/04/2010;02/07/2010;76;10;02/06/2010;BT;Paid;25/03/2010;8635;79;79;1.039474;0;0;0;79;0
1037071;46701;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;26/03/2010;8635;79;79;1.039474;0;0;0;79;0
1037091;105570;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;26/03/2010;8635;79;79;1.039474;0;0;0;79;0
103716;91244;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;12/12/2007;875;249;249;0.819079;0;0;0;249;0
103717;91244;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;08/12/2006;874;235;235;0.773026;0;0;0;235;0
1037281;107403;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;22/03/2010;8635;79;79;1.039474;0;0;0;79;0
1037351;66373;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;15/03/2010;8635;79;79;1.039474;0;0;0;79;0
1037439;108673;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;26/03/2010;8635;79;79;1.039474;0;0;0;79;0
1037470;76460;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;17/03/2010;8635;79;79;1.039474;0;0;0;79;0
103748;91261;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;02/01/2008;875;249;249;0.819079;0;0;0;249;0
103749;91261;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;29/12/2006;874;235;235;0.773026;0;0;0;235;0
1037570;838475;1;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;15/03/2010;8644;79;79;1.039474;0;0;0;79;0
103761;91272;8;1111110;01/01/2008;31/03/2008;76;10;03/03/2008;BT;Paid;04/01/2008;865;74;74;0.973684;0;0;0;74;0
1037614;107909;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;19/03/2010;8635;79;79;1.039474;0;0;0;79;0
103762;91272;8;1111110;30/09/2007;31/12/2007;77;25;01/12/2007;BT;Paid;26/09/2007;864;68;68;0.883117;0;0;0;68;0
103763;91272;8;1111110;02/07/2007;29/09/2007;76;25;;BT;Paid;18/07/2007;864;68;68;0.894737;0;0;0;68;0
103764;91272;8;1111110;02/04/2007;30/06/2007;74;25;;BT;Paid;23/03/2007;864;68;68;0.918919;0;0;0;68;0
103765;91272;8;1111110;02/01/2007;31/03/2007;77;25;;BT;Paid;04/01/2007;864;68;68;0.883117;0;0;0;68;0
1037767;76917;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;22/03/2010;8635;79;79;1.039474;0;0;0;79;0
1037795;77081;8;1111110;31/03/2010;12/04/2010;76;10;;BT;Not Paid;;8635;79;79;1.039474;0;0;0;0;0
1037851;109293;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;16/03/2010;8635;79;79;1.039474;0;0;0;79;0
1037986;78719;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;31/03/2010;8635;79;79;1.039474;0;0;0;79;0
1038008;80869;8;1111110;01/04/2010;02/07/2010;76;10;02/06/2010;BT;Paid;19/03/2010;8635;79;79;1.039474;0;0;0;79;0
1038172;81576;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;24/03/2010;8635;79;79;1.039474;0;0;0;79;0
1038264;123740;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;25/03/2010;8635;79;79;1.039474;0;0;0;79;0
1038552;124718;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;22/03/2010;8635;79;79;1.039474;0;0;0;79;0
1039032;167201;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;22/03/2010;8635;79;79;1.039474;0;0;0;79;0
1039133;91191;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;26/03/2010;8635;79;79;1.039474;0;0;0;79;0
1039148;127063;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;23/03/2010;8635;79;79;1.039474;0;0;0;79;0
1039241;238958;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;19/03/2010;8635;79;79;1.039474;0;0;0;79;0
1039285;364562;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;29/03/2010;8635;79;79;1.039474;0;0;0;79;0
1039340;134853;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;01/04/2010;8635;79;79;1.039474;0;0;0;79;0
1039511;760267;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;30/03/2010;8635;79;79;1.039474;0;0;0;79;0
1039540;90947;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;02/04/2010;8635;79;79;1.039474;0;0;0;79;0
1039578;853103;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;29/03/2010;8548;79;79;1.039474;0;0;0;79;0
1039598;795758;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;23/03/2010;8635;79;79;1.039474;0;0;0;79;0
1039619;879039;8;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;31/03/2010;8635;79;79;1.039474;0;0;0;79;0
1039705;956024;1;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;25/03/2010;8644;79;79;1.039474;0;0;0;79;0
1039839;775096;6;1111110;30/03/2010;30/06/2010;76;10;31/05/2010;BT;Paid;25/03/2010;8644;79;79;1.039474;0;0;0;79;0
1039840;307378;6;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;15/03/2010;8644;79;79;1.039474;0;0;0;79;0
1039920;652799;6;1111110;31/03/2010;01/07/2010;76;10;01/06/2010;BT;Paid;18/03/2010;9300;79;79;1.039474;0;0;0;79;0
1039931;996845;8;1111110;17/03/2010;15/04/2010;25;25;30/03/2010;DD;Paid;03/03/2010;4688;22.9;22.9;0.916;0;0;0;22.9;0
1039952;249832;8;1111110;17/03/2010;15/04/2010;25;25;30/03/2010;DD;Paid;03/03/2010;4688;22.9;22.9;0.916;0;0;0;22.9;0
1040164;655449;2;1111110;18/03/2010;16/04/2010;25;10;31/03/2010;DD;Paid;03/03/2010;9417;27;27;1.08;0;0;0;27;0
1040715;67962;8;1111110;02/04/2010;03/07/2010;76;10;03/06/2010;BT;Paid;16/03/2010;8635;79;79;1.039474;0;0;0;79;0
1040727;91272;8;1111110;02/04/2010;03/07/2010;76;10;03/06/2010;BT;Paid;16/03/2010;8635;79;79;1.039474;0;0;0;79;0
1041649;65149;8;1111110;03/04/2010;02/10/2010;152;10;02/09/2010;BT;Paid;01/04/2010;8636;148;148;0.973684;0;0;0;148;0
1041713;410217;6;1111110;03/04/2010;15/04/2010;152;10;;BT;Not Paid;;9301;148;148;0.973684;0;0;0;0;0
1041968;917029;7;1111110;03/04/2010;13/07/2010;76;10;14/06/2010;BT;Paid;23/04/2010;8644;79;79;1.039474;0;0;0;79;0
1042065;655981;1;1111110;20/03/2010;19/04/2010;25;10;05/04/2010;DD;Paid;10/03/2010;9417;27;27;1.08;0;0;0;27;0
1042287;671995;2;1111110;20/03/2010;19/04/2010;25;10;05/04/2010;DD;Paid;10/03/2010;9417;27;27;1.08;0;0;0;27;0
1042305;76865;8;1111110;20/03/2010;19/04/2010;25;10;05/04/2010;DD;Paid;10/03/2010;8638;27;27;1.08;0;0;0;27;0
1042510;653911;1;1111110;20/03/2010;19/04/2010;25;10;05/04/2010;DD;Paid;10/03/2010;9417;27;27;1.08;0;0;0;27;0
1043014;293000;6;1111110;05/03/2010;09/03/2010;76;25;;BT;Not Paid;;8643;79;79;1.039474;0;0;0;0;0
1043389;663946;6;1111110;20/03/2010;19/04/2010;25;10;05/04/2010;DD;Paid;10/03/2010;9417;27;27;1.08;0;0;0;27;0
1043717;166792;8;1111110;04/04/2010;04/10/2010;152;10;06/09/2010;BT;Paid;09/04/2010;8636;148;148;0.973684;0;0;0;148;0
1043800;500939;8;1111110;04/04/2010;06/07/2010;76;10;07/06/2010;BT;Paid;07/04/2010;8635;79;79;1.039474;0;0;0;79;0
1043820;57533;8;1111110;04/04/2010;06/07/2010;76;10;07/06/2010;BT;Paid;08/04/2010;8635;79;79;1.039474;0;0;0;79;0
1043909;805958;1;1111110;04/04/2010;06/07/2010;76;10;07/06/2010;BT;Paid;16/03/2010;8644;79;79;1.039474;0;0;0;79;0
1044047;277835;6;1111110;04/04/2010;06/07/2010;76;10;07/06/2010;BT;Paid;17/03/2010;8644;79;79;1.039474;0;0;0;79;0
1044050;801022;6;1111110;04/04/2010;06/07/2010;76;10;07/06/2010;BT;Paid;15/03/2010;8644;79;79;1.039474;0;0;0;79;0
1044262;671830;3;1111110;21/03/2010;20/04/2010;25;10;05/04/2010;DD;Paid;10/03/2010;9417;27;27;1.08;0;0;0;27;0
1044279;672905;1;1111110;21/03/2010;20/04/2010;25;10;05/04/2010;DD;Paid;10/03/2010;9417;27;27;1.08;0;0;0;27;0
1044290;658714;6;1111110;21/03/2010;20/04/2010;25;10;05/04/2010;DD;Paid;10/03/2010;9417;27;27;1.08;0;0;0;27;0
1044395;451025;8;1111110;19/03/2010;17/04/2010;25;25;01/04/2010;DD;Paid;10/03/2010;9465;23.6;23.6;0.944;0;0;0;23.6;0
1044680;293000;8;1111110;14/03/2010;17/06/2010;76;25;18/05/2010;BT;Paid;21/04/2010;9171;79;79;1.039474;0;0;0;79;0
104476;91665;8;1111110;07/12/2007;05/12/2008;304;10;05/11/2008;BT;Paid;20/11/2007;874;235;235;0.773026;0;0;0;235;0
104477;91665;8;1111110;07/12/2006;06/12/2007;304;25;06/11/2007;BT;Paid;19/12/2006;372;235;235;0.680263;0;0;0;206.8;0
1045544;728870;1;1111110;07/04/2010;07/07/2010;76;10;07/06/2010;BT;Paid;24/03/2010;8644;79;79;1.039474;0;0;0;79;0
1045621;671127;1;1111110;23/03/2010;21/04/2010;25;10;05/04/2010;DD;Paid;10/03/2010;9417;27;27;1.08;0;0;0;27;0
1045708;649119;2;1111110;23/03/2010;21/04/2010;25;10;05/04/2010;DD;Paid;10/03/2010;9417;27;27;1.08;0;0;0;27;0
1046561;973065;6;1111110;09/04/2010;09/07/2010;76;10;09/06/2010;BT;Paid;07/04/2010;8644;79;79;1.039474;0;0;0;79;0
1046566;290109;5;1111110;20/03/2010;28/06/2010;82;10;31/05/2010;BT;Paid;24/03/2010;9585;85.236868;79;0.963415;0;6.236868;6.236868;79;0
1046651;195095;8;1111110;26/03/2010;24/04/2010;25;25;08/04/2010;DD;Paid;10/03/2010;4688;22.9;22.9;0.916;0;0;0;22.9;0
1047456;660939;6;1111110;10/04/2010;10/07/2010;76;10;10/06/2010;BT;Paid;24/03/2010;8644;79;79;1.039474;0;0;0;79;0
1047509;945043;7;1111110;10/04/2010;10/07/2010;76;10;10/06/2010;BT;Paid;01/04/2010;9188;79;79;1.039474;0;0;0;79;0
1047805;92704;8;1111110;27/03/2010;26/04/2010;25;25;12/04/2010;DD;Paid;17/03/2010;4688;22.9;22.9;0.916;0;0;0;22.9;0
1048316;138905;8;1111110;11/04/2010;12/07/2010;76;10;14/06/2010;BT;Paid;29/03/2010;8737;79;79;1.039474;0;0;0;79;0
1048349;478242;8;0000010;11/04/2010;17/07/2010;13;4;17/06/2010;BT;Paid;07/04/2010;1534;14.3;14.3;1.1;0;0;0;14.3;0
1048597;753778;8;1111110;15/03/2010;14/05/2010;50;25;12/05/2010;BT;Paid;30/03/2010;10020;51.9737;29.6;0.592;0;22.3737;22.3737;29.6;0
104868;91895;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;18/12/2007;875;249;249;0.819079;0;0;0;249;0
104869;91895;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;18/12/2006;874;235;235;0.773026;0;0;0;235;0
1048792;448750;2;1111110;28/03/2010;27/04/2010;25;10;12/04/2010;DD;Paid;17/03/2010;9417;27;27;1.08;0;0;0;27;0
1048815;787486;8;1111110;21/03/2010;22/06/2010;76;25;24/05/2010;BT;Paid;25/03/2010;8746;79;79;1.039474;0;0;0;79;0
104882;91907;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;18/12/2007;875;249;249;0.819079;0;0;0;249;0
104883;91907;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;04/01/2007;874;235;235;0.773026;0;0;0;235;0
1048915;243362;8;1111110;18/03/2010;16/11/2010;202;25;18/10/2010;BT;Paid;29/03/2010;10137;196.684168;148;0.732673;0;48.684168;48.684168;148;0
1049693;89647;8;1111110;15/04/2010;28/10/2010;152;10;28/09/2010;BT;Paid;29/04/2010;9027;148;148;0.973684;0;0;0;148;0
1049855;78470;8;1111110;31/03/2010;01/07/2010;76;10;15/06/2010;DD;Paid;17/03/2010;8635;79;79;1.039474;0;0;0;79;0
1050105;110330;8;1111110;31/03/2010;01/07/2010;76;10;15/06/2010;DD;Paid;17/03/2010;8635;79;79;1.039474;0;0;0;79;0
1050143;104880;8;1111110;31/03/2010;01/07/2010;76;10;15/06/2010;DD;Paid;17/03/2010;8635;79;79;1.039474;0;0;0;79;0
1050164;67720;8;1111110;31/03/2010;01/07/2010;76;10;15/06/2010;DD;Paid;17/03/2010;8635;79;79;1.039474;0;0;0;79;0
1050207;107317;8;1111110;31/03/2010;01/07/2010;76;10;15/06/2010;DD;Paid;17/03/2010;8635;79;79;1.039474;0;0;0;79;0
1050311;865819;8;1111110;14/04/2010;14/07/2010;76;10;14/06/2010;BT;Paid;30/03/2010;8635;79;79;1.039474;0;0;0;79;0
1050369;802664;8;1111110;14/04/2010;14/07/2010;76;10;14/06/2010;BT;Paid;14/04/2010;8635;79;79;1.039474;0;0;0;79;0
1050474;494693;8;1111110;31/03/2010;01/07/2010;76;10;15/06/2010;DD;Paid;17/03/2010;8635;79;79;1.039474;0;0;0;79;0
1050521;686971;5;1111110;31/03/2010;01/07/2010;76;10;15/06/2010;DD;Paid;17/03/2010;8644;79;79;1.039474;0;0;0;79;0
1050533;126217;8;1111110;01/04/2010;02/07/2010;76;10;16/06/2010;DD;Paid;17/03/2010;8635;79;79;1.039474;0;0;0;79;0
1050701;96325;8;1111110;15/04/2010;15/07/2010;76;10;;BT;Paid;29/03/2010;8635;79;79;1.039474;0;0;0;79;0
1050778;684448;1;1111110;01/04/2010;30/04/2010;25;25;14/04/2010;DD;Paid;17/03/2010;9466;23.6;23.6;0.944;0;0;0;23.6;0
1050808;686014;5;1111110;30/03/2010;28/04/2010;25;10;12/04/2010;DD;Paid;17/03/2010;9417;27;27;1.08;0;0;0;27;0
1050901;659050;5;1111110;30/03/2010;28/04/2010;25;10;12/04/2010;DD;Paid;17/03/2010;9417;27;27;1.08;0;0;0;27;0
1050906;799769;8;1111110;14/04/2010;14/05/2010;25;25;14/04/2010;BT;Paid;02/04/2010;4688;22.9;22.9;0.916;0;0;0;22.9;0
1050973;686073;3;1111110;01/04/2010;06/05/2010;25;10;20/04/2010;DD;Paid;17/03/2010;9417;27;27;1.08;0;0;0;27;0
1051264;834895;6;1111110;16/04/2010;14/10/2010;152;10;14/09/2010;BT;Paid;13/04/2010;8955;148;148;0.973684;0;0;0;148;0
1051268;644766;6;1111110;16/04/2010;16/04/2010;304;10;;BT;Not Paid;;8640;;;;;;;;
1051699;994863;8;1111110;16/04/2010;16/07/2010;76;10;16/06/2010;BT;Paid;31/03/2010;9252;79;79;1.039474;0;0;0;79;0
1051705;496557;6;1111110;02/04/2010;03/05/2010;25;25;19/04/2010;DD;Paid;17/03/2010;5389;22.9;22.9;0.916;0;0;0;22.9;0
1051999;458692;5;1111110;17/04/2010;17/07/2010;76;10;17/06/2010;BT;Paid;19/04/2010;8643;79;79;1.039474;0;0;0;79;0
1052053;916926;1;1111110;17/04/2010;31/07/2010;76;10;01/07/2010;BT;Paid;09/04/2010;8644;79;79;1.039474;0;0;0;79;0
1052249;686509;2;1111110;03/04/2010;04/05/2010;25;10;19/04/2010;DD;Paid;24/03/2010;9417;27;27;1.08;0;0;0;27;0
1052423;194809;1;1111110;18/04/2010;15/11/2010;152;10;18/10/2010;BT;Paid;02/04/2010;9021;148;148;0.973684;0;0;0;148;0
1052675;608896;3;1111110;09/04/2010;15/05/2010;25;25;22/04/2010;DD;Paid;24/03/2010;9466;23.6;23.6;0.944;0;0;0;23.6;0
1052713;810771;6;1111110;18/04/2010;19/07/2010;76;10;21/06/2010;BT;Paid;23/04/2010;8644;79;79;1.039474;0;0;0;79;0
1052743;595080;7;1111110;04/04/2010;05/05/2010;25;25;19/04/2010;DD;Paid;24/03/2010;9466;23.6;23.6;0.944;0;0;0;23.6;0
1053097;1161048;8;1111110;22/03/2010;20/04/2010;25;0;27/04/2010;BT;Paid;22/03/2010;9136;27;0;0;0;27;27;0;0
1054284;802967;8;1111110;20/04/2010;18/10/2010;152;10;20/09/2010;BT;Paid;02/04/2010;8747;148;148;0.973684;0;0;0;148;0
1054677;56691;8;1111110;22/04/2010;23/07/2010;76;10;23/06/2010;BT;Paid;22/04/2010;9353;79;79;1.039474;0;0;0;79;0
1054734;19466;1;1111110;22/04/2010;23/07/2010;76;10;23/06/2010;BT;Paid;19/04/2010;8644;79;79;1.039474;0;0;0;79;0
1054856;1115876;1;1111110;21/04/2010;05/08/2010;76;10;06/07/2010;BT;Paid;07/04/2010;8924;79;79;1.039474;0;0;0;79;0
1054915;670663;2;1111110;07/04/2010;06/05/2010;25;10;20/04/2010;DD;Paid;24/03/2010;9417;27;27;1.08;0;0;0;27;0
1054937;672274;7;1111110;07/04/2010;06/05/2010;25;10;20/04/2010;DD;Paid;24/03/2010;9417;27;27;1.08;0;0;0;27;0
1054942;639397;8;1111110;07/04/2010;06/05/2010;25;25;20/04/2010;DD;Paid;24/03/2010;4688;22.9;22.9;0.916;0;0;0;22.9;0
1055012;122874;8;1111110;08/04/2010;07/05/2010;25;25;21/04/2010;DD;Paid;24/03/2010;4688;22.9;22.9;0.916;0;0;0;22.9;0
1055040;309321;6;1111110;07/04/2010;06/05/2010;25;25;20/04/2010;DD;Paid;24/03/2010;5389;22.9;22.9;0.916;0;0;0;22.9;0
1055567;662608;2;1111110;30/03/2010;29/07/2010;100;25;06/07/2010;BT;Paid;31/03/2010;9832;103.9474;79;0.79;0;24.9474;24.9474;79;0
1055611;972441;5;1111110;23/04/2010;24/07/2010;76;10;24/06/2010;BT;Paid;15/04/2010;9134;79;79;1.039474;0;0;0;79;0
105625;92340;8;1111110;02/08/2008;03/08/2009;304;10;06/07/2009;BT;Paid;22/07/2008;875;249;249;0.819079;0;0;0;249;0
105626;92340;8;1111110;02/08/2007;01/08/2008;306;25;02/07/2008;BT;Paid;23/07/2007;874;235;235;0.767974;0;0;0;235;0
105627;92340;8;1111110;01/07/2006;01/08/2007;329;15;;BT;Paid;26/06/2006;1003;247.83;229;0.696049;0;18.83;18.83;229;0
1056600;300189;6;1111110;24/04/2010;24/04/2010;76;10;;BT;Not Paid;;8644;;;;;;;;
105705;92384;8;1111110;01/01/2008;30/12/2008;304;10;21/11/2008;BT;Paid;31/12/2007;875;249;249;0.819079;0;0;0;249;0
105706;92384;8;1111110;02/01/2007;31/12/2007;304;25;01/12/2007;BT;Paid;29/12/2006;874;235;235;0.773026;0;0;0;235;0
1057120;131125;8;1111110;02/04/2010;06/07/2010;76;25;28/06/2010;BT;Paid;27/05/2010;10054;79;54;0.710526;0;25;25;54;0
1057906;146680;8;0000010;25/04/2010;22/05/2010;52;4;;BT;Not Paid;;1505;57.2;57.2;1.1;0;0;0;0;0
105878;92478;8;1111110;01/04/2008;30/03/2009;304;10;02/03/2009;BT;Paid;19/03/2008;875;249;249;0.819079;0;0;0;249;0
105879;92478;8;1111110;02/04/2007;31/03/2008;303;25;03/03/2008;BT;Paid;21/03/2007;874;235;235;0.775578;0;0;0;235;0
105880;92478;8;1111110;01/04/2006;31/03/2007;303;15;;BT;Paid;23/03/2006;873;229;229;0.755776;0;0;0;229;0
1059912;1019924;8;1111110;28/04/2010;29/07/2010;76;10;29/06/2010;BT;Paid;07/05/2010;9138;79;79;1.039474;0;0;0;79;0
1060166;497901;8;1111110;13/04/2010;12/05/2010;25;25;26/04/2010;DD;Paid;31/03/2010;4688;22.9;22.9;0.916;0;0;0;22.9;0
1060699;865501;8;1111110;30/04/2010;12/05/2010;76;10;;BT;Not Paid;;9168;79;79;1.039474;0;0;0;0;0
1060743;273366;7;1111110;30/04/2010;31/07/2010;76;10;01/07/2010;BT;Paid;21/04/2010;8907;79;79;1.039474;0;0;0;79;0
1060985;204587;8;1111110;30/04/2010;07/05/2010;76;10;10/05/2010;BT;Not Paid;;8635;79;79;1.039474;0;0;0;0;0
1061300;249832;8;1111110;16/04/2010;17/05/2010;25;25;03/05/2010;DD;Paid;31/03/2010;9465;23.6;23.6;0.944;0;0;0;23.6;0
1061597;996845;8;1111110;16/04/2010;17/05/2010;25;25;03/05/2010;DD;Paid;31/03/2010;4688;22.9;22.9;0.916;0;0;0;22.9;0
106268;92704;8;1111110;01/01/2008;31/03/2008;76;10;03/03/2008;BT;Paid;14/12/2007;865;74;74;0.973684;0;0;0;74;0
106269;92704;8;1111110;30/09/2007;31/12/2007;77;25;01/12/2007;BT;Paid;03/10/2007;864;68;68;0.883117;0;0;0;68;0
106270;92704;8;1111110;30/06/2007;29/09/2007;77;25;;BT;Paid;15/06/2007;864;68;68;0.883117;0;0;0;68;0
106271;92704;8;1111110;30/03/2007;29/06/2007;75;25;;BT;Paid;06/03/2007;864;68;68;0.906667;0;0;0;68;0
106272;92704;8;1111110;30/12/2006;29/03/2007;76;25;;BT;Paid;08/12/2006;864;68;68;0.894737;0;0;0;68;0
1062877;596708;1;1111110;06/04/2010;19/04/2010;12;0;;BT;Paid;06/04/2010;10699;12.96;0;0;0;12.96;12.96;0;0
1063202;1161356;1;1111110;06/04/2010;19/04/2010;12;0;;BT;Paid;06/04/2010;10943;12.96;0;0;0;12.96;12.96;0;0
1063410;1101593;6;1111110;06/04/2010;19/04/2010;12;0;15/04/2010;BT;Paid;06/04/2010;10699;12.96;0;0;0;12.96;12.96;0;0
1063827;654824;1;1111110;06/04/2010;19/04/2010;12;0;16/04/2010;BT;Paid;06/04/2010;10943;12.96;0;0;0;12.96;12.96;0;0
106397;92765;8;1111110;01/01/2008;30/06/2008;152;10;02/06/2008;BT;Paid;14/12/2007;870;138;138;0.907895;0;0;0;138;0
106398;92765;8;1111110;02/07/2007;31/12/2007;153;25;01/12/2007;BT;Paid;05/06/2007;869;127;127;0.830065;0;0;0;127;0
106399;92765;8;1111110;02/01/2007;30/06/2007;151;25;;BT;Paid;11/12/2006;869;127;127;0.84106;0;0;0;127;0
1064100;1163290;1;1111110;06/04/2010;19/04/2010;12;0;;BT;Paid;06/04/2010;10943;12.96;0;0;0;12.96;12.96;0;0
1064796;146704;8;1111110;06/04/2010;19/04/2010;12;0;04/05/2010;BT;Paid;06/04/2010;10964;12.96;0;0;0;12.96;12.96;0;0
1064831;174584;8;1111110;06/04/2010;19/04/2010;12;0;;BT;Paid;06/04/2010;10964;12.96;0;0;0;12.96;12.96;0;0
